relative_time,AmbientLightSensor
0,1006.02001953125
115,1006.02001953125
216,1006.02001953125
316,1006.02001953125
432,1006.02001953125
549,1006.02001953125
651,1006.02001953125
765,1006.02001953125
882,1006.02001953125
983,1006.02001953125
1097,1006.02001953125
1215,1006.02001953125
1316,1006.02001953125
1431,1006.02001953125
1548,1006.02001953125
1649,1006.02001953125
1765,1006.02001953125
1866,1006.02001953125
1968,1006.02001953125
2080,1006.02001953125
2183,1006.02001953125
2283,1006.02001953125
2398,1006.02001953125
2500,1006.02001953125
2600,1006.02001953125
2714,1006.02001953125
2828,1006.02001953125
2930,1006.02001953125
3031,1006.02001953125
3132,1006.02001953125
3233,1006.02001953125
3347,1006.02001953125
3463,1006.02001953125
3563,1006.02001953125
3584,780.9750366210938
3663,780.9750366210938
3688,932.9850463867188
3779,932.9850463867188
3895,932.9850463867188
4013,932.9850463867188
4114,932.9850463867188
4214,932.9850463867188
4329,932.9850463867188
4445,932.9850463867188
4546,932.9850463867188
4663,932.9850463867188
4779,932.9850463867188
4879,932.9850463867188
4995,932.9850463867188
5112,932.9850463867188
5212,932.9850463867188
5327,932.9850463867188
5429,932.9850463867188
5530,932.9850463867188
5645,932.9850463867188
5761,932.9850463867188
5862,932.9850463867188
5979,932.9850463867188
6080,932.9850463867188
6181,932.9850463867188
6294,932.9850463867188
6413,932.9850463867188
6478,748.9800415039062
6515,748.9800415039062
6579,936.967529296875
6627,936.967529296875
6728,936.967529296875
6828,936.967529296875
6944,936.967529296875
7044,936.967529296875
7145,936.967529296875
7260,936.967529296875
7377,936.967529296875
7479,936.967529296875
7579,936.967529296875
7680,936.967529296875
7782,936.967529296875
7894,936.967529296875
7995,936.967529296875
8096,936.967529296875
8210,936.967529296875
8311,936.967529296875
8413,936.967529296875
8527,936.967529296875
8628,936.967529296875
8728,936.967529296875
8843,936.967529296875
8959,936.967529296875
9061,936.967529296875
9162,936.967529296875
9263,936.967529296875
9376,936.967529296875
9479,936.967529296875
9591,936.967529296875
9685,765.9900512695312
9693,765.9900512695312
9785,855.967529296875
9807,855.967529296875
9888,1000.0125122070312
9908,1000.0125122070312
10009,1000.0125122070312
10125,1000.0125122070312
10239,1000.0125122070312
10343,1000.0125122070312
10458,1000.0125122070312
10560,1000.0125122070312
10661,1000.0125122070312
10774,1000.0125122070312
10876,1000.0125122070312
10976,1000.0125122070312
11091,1000.0125122070312
11193,1000.0125122070312
11294,1000.0125122070312
11407,1000.0125122070312
11508,1000.0125122070312
11611,1000.0125122070312
11724,1000.0125122070312
11840,1000.0125122070312
11943,1000.0125122070312
12059,1000.0125122070312
12159,1000.0125122070312
12260,1000.0125122070312
12373,1000.0125122070312
12490,1000.0125122070312
12591,1000.0125122070312
12708,1000.0125122070312
12823,1000.0125122070312
12925,1000.0125122070312
13039,1000.0125122070312
13156,1000.0125122070312
13256,1000.0125122070312
13372,1000.0125122070312
13406,747.0225219726562
13473,747.0225219726562
13508,835.987548828125
13574,835.987548828125
13609,1000.0125122070312
13675,1000.0125122070312
13775,1000.0125122070312
13890,1000.0125122070312
13991,1000.0125122070312
14092,1000.0125122070312
14206,1000.0125122070312
