relative_time,AmbientLightSensor
0,909.0225219726562
109,909.0225219726562
209,909.0225219726562
325,909.0225219726562
443,909.0225219726562
543,909.0225219726562
660,909.0225219726562
761,909.0225219726562
861,909.0225219726562
977,909.0225219726562
1093,909.0225219726562
1194,909.0225219726562
1310,909.0225219726562
1425,909.0225219726562
1525,909.0225219726562
1625,909.0225219726562
1725,909.0225219726562
1825,909.0225219726562
1926,909.0225219726562
2043,909.0225219726562
2144,909.0225219726562
2258,909.0225219726562
2358,909.0225219726562
2459,909.0225219726562
2575,909.0225219726562
2694,909.0225219726562
2794,909.0225219726562
2909,909.0225219726562
3025,909.0225219726562
3125,909.0225219726562
3242,909.0225219726562
3342,909.0225219726562
3442,909.0225219726562
3558,909.0225219726562
3675,909.0225219726562
3776,909.0225219726562
3891,909.0225219726562
3992,909.0225219726562
4093,909.0225219726562
4207,909.0225219726562
4324,909.0225219726562
4424,909.0225219726562
4540,909.0225219726562
4640,909.0225219726562
4740,909.0225219726562
4857,909.0225219726562
4973,909.0225219726562
5073,909.0225219726562
5173,909.0225219726562
5276,909.0225219726562
5376,909.0225219726562
5491,909.0225219726562
5591,909.0225219726562
5691,909.0225219726562
5805,909.0225219726562
5905,909.0225219726562
6006,909.0225219726562
6122,909.0225219726562
6239,909.0225219726562
6340,909.0225219726562
6456,909.0225219726562
6573,909.0225219726562
6673,909.0225219726562
6789,909.0225219726562
6905,909.0225219726562
7005,909.0225219726562
7105,909.0225219726562
7205,909.0225219726562
7305,909.0225219726562
7422,909.0225219726562
7523,909.0225219726562
7623,909.0225219726562
7738,909.0225219726562
7839,909.0225219726562
7939,909.0225219726562
8053,909.0225219726562
8153,909.0225219726562
8254,909.0225219726562
8354,909.0225219726562
8454,909.0225219726562
8556,909.0225219726562
8656,909.0225219726562
8758,909.0225219726562
8858,909.0225219726562
8971,909.0225219726562
9086,909.0225219726562
9187,909.0225219726562
9304,909.0225219726562
9404,909.0225219726562
9504,909.0225219726562
9604,909.0225219726562
9720,909.0225219726562
9820,909.0225219726562
9936,909.0225219726562
10036,909.0225219726562
10137,909.0225219726562
10252,909.0225219726562
10352,909.0225219726562
10454,909.0225219726562
10570,909.0225219726562
10686,909.0225219726562
10786,909.0225219726562
10902,909.0225219726562
11020,909.0225219726562
11121,909.0225219726562
11235,909.0225219726562
11352,909.0225219726562
11452,909.0225219726562
11568,909.0225219726562
11669,909.0225219726562
11769,909.0225219726562
11885,909.0225219726562
12002,909.0225219726562
12102,909.0225219726562
12218,909.0225219726562
12318,909.0225219726562
12419,909.0225219726562
12535,909.0225219726562
12635,909.0225219726562
12736,909.0225219726562
12851,909.0225219726562
12951,909.0225219726562
13052,909.0225219726562
13153,909.0225219726562
13268,909.0225219726562
13368,909.0225219726562
13484,909.0225219726562
13584,909.0225219726562
13684,909.0225219726562
13784,909.0225219726562
13900,909.0225219726562
14002,909.0225219726562
14102,909.0225219726562
14217,909.0225219726562
14317,909.0225219726562
14418,909.0225219726562
14534,909.0225219726562
14634,909.0225219726562
14750,909.0225219726562
14866,909.0225219726562
14966,909.0225219726562
15082,909.0225219726562
15201,909.0225219726562
15301,909.0225219726562
15401,909.0225219726562
15516,909.0225219726562
15617,909.0225219726562
15733,909.0225219726562
15849,909.0225219726562
15949,909.0225219726562
16011,808.987548828125
16049,808.987548828125
16112,990.0225219726562
16149,990.0225219726562
16250,990.0225219726562
16364,990.0225219726562
16482,990.0225219726562
16582,990.0225219726562
16698,990.0225219726562
16814,990.0225219726562
16915,990.0225219726562
17016,990.0225219726562
17116,990.0225219726562
17232,990.0225219726562
17332,990.0225219726562
17432,990.0225219726562
17548,990.0225219726562
17664,990.0225219726562
17764,990.0225219726562
17864,990.0225219726562
17964,990.0225219726562
18065,990.0225219726562
18167,990.0225219726562
18280,990.0225219726562
18380,990.0225219726562
18481,990.0225219726562
18599,990.0225219726562
18699,990.0225219726562
18799,990.0225219726562
18914,990.0225219726562
19005,800.010009765625
19029,800.010009765625
19110,981.9900512695312
19130,981.9900512695312
19231,981.9900512695312
19346,981.9900512695312
19447,981.9900512695312
19563,981.9900512695312
19663,981.9900512695312
19763,981.9900512695312
19881,981.9900512695312
19981,981.9900512695312
20082,981.9900512695312
20196,981.9900512695312
20296,981.9900512695312
20396,981.9900512695312
20513,981.9900512695312
20629,981.9900512695312
20730,981.9900512695312
20846,981.9900512695312
20946,981.9900512695312
21045,981.9900512695312
21162,981.9900512695312
21279,981.9900512695312
21379,981.9900512695312
21497,981.9900512695312
21613,981.9900512695312
21713,981.9900512695312
21813,981.9900512695312
21913,981.9900512695312
22028,981.9900512695312
22144,981.9900512695312
22244,981.9900512695312
22313,845.9775390625
22346,845.9775390625
22461,845.9775390625
22520,990.967529296875
22562,990.967529296875
22662,990.967529296875
22777,990.967529296875
22895,990.967529296875
22996,990.967529296875
23111,990.967529296875
23228,990.967529296875
23328,990.967529296875
23443,990.967529296875
23543,990.967529296875
23644,990.967529296875
23761,990.967529296875
23861,990.967529296875
23962,990.967529296875
24062,990.967529296875
24178,990.967529296875
24278,990.967529296875
24393,990.967529296875
24509,990.967529296875
24610,990.967529296875
24711,990.967529296875
24811,990.967529296875
24912,990.967529296875
25012,990.967529296875
25125,990.967529296875
25227,990.967529296875
25327,990.967529296875
25442,990.967529296875
25542,990.967529296875
25658,990.967529296875
25759,990.967529296875
25859,990.967529296875
25975,990.967529296875
26093,990.967529296875
26194,990.967529296875
26294,990.967529296875
26344,785.0250244140625
26394,785.0250244140625
26450,872.0325317382812
26494,872.0325317382812
26550,992.9925537109375
26609,992.9925537109375
26709,992.9925537109375
26824,992.9925537109375
26924,992.9925537109375
27025,992.9925537109375
27142,992.9925537109375
27257,992.9925537109375
27359,992.9925537109375
27459,992.9925537109375
27575,992.9925537109375
27675,992.9925537109375
27792,992.9925537109375
27907,992.9925537109375
28008,992.9925537109375
28124,992.9925537109375
28225,992.9925537109375
28325,992.9925537109375
28425,992.9925537109375
28526,992.9925537109375
28627,992.9925537109375
28740,992.9925537109375
28857,992.9925537109375
28957,992.9925537109375
29073,992.9925537109375
29189,992.9925537109375
29290,992.9925537109375
29406,992.9925537109375
29522,992.9925537109375
29622,992.9925537109375
29722,992.9925537109375
29823,992.9925537109375
29924,992.9925537109375
30024,992.9925537109375
30138,992.9925537109375
30240,992.9925537109375
30355,992.9925537109375
30471,992.9925537109375
30573,992.9925537109375
30688,992.9925537109375
30789,992.9925537109375
30892,992.9925537109375
31005,992.9925537109375
31105,992.9925537109375
31205,992.9925537109375
31320,992.9925537109375
31410,866.9700317382812
31438,866.9700317382812
31540,866.9700317382812
31654,866.9700317382812
31754,866.9700317382812
31824,991.9800415039062
31854,991.9800415039062
31954,991.9800415039062
32071,991.9800415039062
32171,991.9800415039062
32288,991.9800415039062
32388,991.9800415039062
32488,991.9800415039062
32604,991.9800415039062
32704,991.9800415039062
32805,991.9800415039062
32921,991.9800415039062
33037,991.9800415039062
33139,991.9800415039062
33254,991.9800415039062
33370,991.9800415039062
33470,991.9800415039062
33587,991.9800415039062
33688,991.9800415039062
33788,991.9800415039062
33902,991.9800415039062
34019,991.9800415039062
34120,991.9800415039062
34237,991.9800415039062
34338,991.9800415039062
34439,991.9800415039062
34553,991.9800415039062
34654,991.9800415039062
34754,991.9800415039062
34854,991.9800415039062
34956,991.9800415039062
35057,991.9800415039062
35171,991.9800415039062
35272,991.9800415039062
35373,991.9800415039062
35485,991.9800415039062
35601,991.9800415039062
35702,991.9800415039062
35819,991.9800415039062
35936,991.9800415039062
36038,991.9800415039062
36151,991.9800415039062
36251,991.9800415039062
36352,991.9800415039062
36468,991.9800415039062
36584,991.9800415039062
36685,991.9800415039062
36800,991.9800415039062
36900,991.9800415039062
37001,991.9800415039062
37118,991.9800415039062
37235,991.9800415039062
37335,991.9800415039062
37451,991.9800415039062
37552,991.9800415039062
37652,991.9800415039062
37768,991.9800415039062
37869,991.9800415039062
37969,991.9800415039062
38083,991.9800415039062
38133,832.0050048828125
38185,832.0050048828125
38285,832.0050048828125
38400,832.0050048828125
38440,974.0250244140625
38500,974.0250244140625
38600,974.0250244140625
38716,974.0250244140625
38833,974.0250244140625
38933,974.0250244140625
39050,974.0250244140625
39150,974.0250244140625
39250,974.0250244140625
39366,974.0250244140625
39484,974.0250244140625
39586,974.0250244140625
39700,974.0250244140625
39801,974.0250244140625
39901,974.0250244140625
40015,974.0250244140625
40116,974.0250244140625
40216,974.0250244140625
40332,974.0250244140625
40448,974.0250244140625
40549,974.0250244140625
40666,974.0250244140625
40782,974.0250244140625
40882,974.0250244140625
40998,974.0250244140625
41114,974.0250244140625
41215,974.0250244140625
41331,974.0250244140625
41448,974.0250244140625
41548,974.0250244140625
41662,974.0250244140625
41762,974.0250244140625
41862,974.0250244140625
41962,974.0250244140625
42064,974.0250244140625
42164,974.0250244140625
42281,974.0250244140625
42382,974.0250244140625
42482,974.0250244140625
42597,974.0250244140625
42715,974.0250244140625
42815,974.0250244140625
42930,974.0250244140625
43047,974.0250244140625
43147,974.0250244140625
43263,974.0250244140625
43363,974.0250244140625
43464,974.0250244140625
43581,974.0250244140625
43696,974.0250244140625
43796,974.0250244140625
43913,974.0250244140625
44029,974.0250244140625
44130,974.0250244140625
44246,974.0250244140625
44362,974.0250244140625
44463,974.0250244140625
44563,974.0250244140625
44646,803.9925537109375
44680,803.9925537109375
44780,803.9925537109375
44895,803.9925537109375
44954,965.9925537109375
44997,965.9925537109375
45098,965.9925537109375
45211,965.9925537109375
45311,965.9925537109375
45413,965.9925537109375
45528,965.9925537109375
45629,965.9925537109375
45730,965.9925537109375
45844,965.9925537109375
45961,965.9925537109375
46062,965.9925537109375
46178,965.9925537109375
46279,965.9925537109375
46380,965.9925537109375
46496,965.9925537109375
46596,965.9925537109375
46696,965.9925537109375
46810,965.9925537109375
46910,965.9925537109375
47013,965.9925537109375
47129,965.9925537109375
47230,965.9925537109375
47330,965.9925537109375
47443,965.9925537109375
47561,965.9925537109375
47662,965.9925537109375
47777,965.9925537109375
47878,965.9925537109375
47978,965.9925537109375
48093,965.9925537109375
48210,965.9925537109375
48310,965.9925537109375
48428,965.9925537109375
48528,965.9925537109375
48629,965.9925537109375
48729,965.9925537109375
48843,965.9925537109375
48943,965.9925537109375
49059,965.9925537109375
49160,965.9925537109375
49260,965.9925537109375
49375,965.9925537109375
49492,965.9925537109375
49593,965.9925537109375
49709,965.9925537109375
49810,965.9925537109375
